Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
15:51:23,6959,84.0,100
15:51:26,6962,83.0,94
15:51:28,6958,84.0,91
15:51:31,6964,84.0,100
15:51:33,6960,84.0,98
15:51:35,6962,83.0,96
15:51:38,6967,86.0,95
15:51:40,6962,84.0,98
15:51:43,6963,84.0,100
15:51:45,6939,83.0,99
15:51:48,6947,86.0,100
15:51:50,6946,85.0,97
15:51:53,6951,83.0,99
15:51:55,6957,85.0,93
15:51:58,6962,86.0,98
15:52:00,6957,85.0,91
15:52:02,6942,85.0,93
15:52:05,6946,85.0,100
15:52:07,6943,84.0,94
15:52:10,6947,84.0,93
15:52:12,6953,84.0,98
15:52:15,6933,83.0,96
15:52:17,6915,84.0,99
15:52:19,6933,84.0,100
15:52:22,6942,83.0,95
15:52:24,6954,84.0,98
15:52:27,6958,85.0,99
15:52:29,6947,86.0,91
15:52:32,6950,85.0,93
15:52:34,6950,84.0,94
15:52:36,6947,86.0,95
15:52:39,6940,85.0,92
15:52:41,6947,84.0,100
15:52:44,6940,85.0,96
15:52:46,6936,84.0,92
15:52:48,6951,85.0,91
15:52:51,6947,85.0,99
15:52:53,6940,85.0,100
15:52:56,6922,86.0,100
15:52:58,6937,85.0,100
15:53:01,6984,85.0,100
15:53:03,6982,84.0,95
15:53:06,6981,85.0,100
15:53:08,6965,85.0,100
15:53:11,6968,86.0,100
15:53:13,6968,85.0,92
15:53:16,6979,84.0,100
15:53:18,6984,86.0,92
15:53:21,6948,84.0,93
15:53:23,6936,85.0,98
15:53:26,6942,84.0,100
15:53:28,6946,85.0,99
15:53:31,6941,85.0,93
15:53:33,6946,87.0,99
15:53:36,6946,86.0,92
15:53:38,6946,84.0,100
15:53:40,6949,85.0,99
15:53:43,6950,86.0,96
15:53:45,6944,84.0,99
15:53:48,6949,83.0,93
15:53:50,6948,84.0,92
15:53:53,6943,83.0,99
15:53:55,6862,82.0,94
15:53:57,6863,81.0,100
15:54:00,6864,82.0,94
15:54:02,6859,82.0,99
15:54:04,6858,80.0,96
15:54:07,6863,81.0,98
15:54:09,6943,80.0,96
15:54:11,6946,83.0,98
15:54:14,7067,84.0,96
15:54:16,7116,82.0,94
15:54:18,7137,79.0,92
15:54:21,7131,81.0,92
15:54:23,7127,80.0,99
15:54:25,7119,78.0,99
