Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
20:57:08,7299,75.0,93
20:57:10,7301,75.0,96
20:57:12,7300,76.0,99
20:57:14,7300,75.0,100
20:57:17,7300,75.0,93
20:57:19,7299,75.0,91
20:57:21,7300,75.0,96
20:57:23,7294,75.0,100
20:57:26,7298,75.0,95
20:57:28,7302,78.0,92
20:57:30,7301,76.0,100
20:57:32,7301,74.0,100
20:57:35,7301,73.0,93
20:57:37,7300,75.0,99
20:57:39,7300,75.0,93
20:57:41,7298,74.0,93
20:57:44,7298,75.0,100
20:57:46,7299,74.0,91
20:57:48,7297,76.0,95
20:57:50,7298,76.0,96
20:57:53,7299,74.0,98
20:57:55,7300,75.0,92
20:57:57,7301,75.0,92
20:58:00,7301,74.0,97
20:58:02,7300,75.0,93
20:58:04,7301,75.0,99
20:58:06,7302,76.0,100
20:58:09,7301,75.0,96
20:58:11,7298,74.0,96
20:58:13,7298,74.0,95
20:58:15,7296,74.0,95
20:58:18,7290,73.0,94
20:58:20,7288,76.0,92
20:58:22,7287,75.0,99
20:58:24,7287,74.0,100
20:58:27,7288,74.0,97
20:58:29,7288,74.0,96
20:58:31,7289,74.0,93
20:58:33,7289,74.0,93
20:58:36,7291,76.0,92
20:58:38,7289,74.0,94
20:58:40,7289,75.0,100
20:58:42,7287,75.0,95
20:58:45,7288,75.0,97
20:58:47,7287,74.0,92
20:58:49,7287,76.0,91
20:58:51,7287,74.0,93
20:58:54,7287,75.0,97
20:58:56,7287,76.0,97
20:58:58,7288,75.0,100
20:59:00,7291,74.0,97
20:59:03,7290,73.0,93
20:59:05,7290,74.0,100
20:59:07,7289,74.0,91
20:59:10,7288,73.0,98
20:59:12,7287,74.0,91
20:59:14,7287,73.0,96
20:59:16,7291,74.0,93
20:59:19,7290,74.0,96
20:59:21,7291,75.0,93
20:59:23,7290,74.0,99
20:59:25,7289,73.0,91
20:59:28,7291,74.0,100
20:59:30,7291,75.0,99
20:59:32,7292,74.0,97
20:59:34,7292,75.0,100
20:59:37,7291,75.0,100
20:59:39,7291,74.0,99
20:59:41,7292,73.0,97
20:59:43,7292,74.0,96
20:59:45,7291,75.0,91
20:59:48,7295,73.0,91
20:59:50,7293,73.0,92
20:59:52,7292,73.0,91
20:59:54,7291,73.0,93
20:59:57,7291,74.0,100
20:59:59,7291,74.0,100
21:00:01,7286,76.0,91
21:00:04,7280,74.0,98
21:00:06,7278,74.0,92
21:00:08,7288,74.0,96
21:00:10,7291,74.0,96
21:00:13,7291,73.0,99
21:00:15,7294,74.0,96
21:00:17,7294,74.0,93
21:00:19,7293,74.0,96
21:00:22,7293,73.0,91
21:00:24,7295,75.0,96
21:00:26,7295,73.0,96
21:00:28,7296,73.0,92
21:00:31,7295,74.0,91
21:00:33,7294,75.0,96
21:00:35,7297,74.0,94
21:00:37,7295,74.0,99
21:00:40,7295,73.0,93
21:00:42,7297,73.0,99
21:00:44,7297,75.0,92
21:00:46,7298,73.0,100
21:00:49,7298,74.0,93
21:00:51,7300,73.0,91
21:00:53,7298,74.0,96
21:00:55,7299,73.0,96
21:00:58,7299,75.0,96
21:01:00,7300,77.0,92
21:01:02,7300,74.0,99
21:01:04,7297,73.0,93
21:01:07,7298,75.0,98
21:01:09,7297,73.0,92
21:01:11,7302,75.0,93
21:01:14,7301,74.0,100
21:01:16,7302,73.0,95
21:01:18,7302,74.0,96
21:01:20,7301,74.0,96
21:01:23,7303,73.0,91
21:01:25,7301,75.0,95
21:01:27,7300,76.0,92
21:01:29,7298,73.0,96
21:01:32,7298,75.0,94
21:01:34,7297,75.0,96
21:01:36,7295,75.0,94
21:01:38,7297,73.0,92
21:01:41,7296,73.0,91
21:01:43,7296,74.0,92
21:01:45,7298,74.0,96
21:01:47,7296,75.0,96
21:01:50,7299,75.0,100
21:01:52,7299,74.0,95
21:01:54,7299,75.0,93
21:01:56,7299,73.0,93
21:01:59,7299,74.0,92
21:02:01,7299,74.0,93
21:02:03,7298,74.0,98
21:02:05,7304,74.0,93
21:02:08,7304,74.0,100
21:02:10,7303,75.0,99
21:02:12,7303,75.0,96
21:02:15,7303,74.0,97
21:02:17,7302,73.0,93
21:02:19,7302,73.0,98
21:02:21,7302,74.0,93
21:02:24,7302,73.0,91
21:02:26,7301,74.0,96
21:02:28,7304,75.0,97
21:02:30,7300,74.0,98
21:02:33,7300,75.0,95
21:02:35,7300,74.0,99
21:02:37,7300,76.0,91
21:02:39,7300,75.0,98
21:02:42,7296,75.0,95
21:02:44,7296,74.0,92
21:02:46,7298,74.0,99
21:02:48,7299,74.0,97
21:02:51,7299,74.0,97
21:02:53,7299,74.0,96
21:02:55,7300,73.0,97
21:02:57,7300,75.0,96
21:03:00,7301,73.0,95
21:03:02,7301,73.0,93
21:03:04,7301,74.0,92
21:03:06,7300,75.0,93
21:03:09,7299,74.0,100
21:03:11,7299,75.0,95
21:03:13,7300,74.0,97
21:03:15,7300,74.0,93
21:03:18,7300,73.0,93
21:03:20,7298,74.0,92
21:03:22,7299,74.0,91
21:03:24,7301,74.0,93
21:03:27,7301,74.0,93
21:03:29,7301,75.0,91
21:03:31,7301,73.0,93
21:03:33,7301,75.0,93
21:03:36,7301,74.0,95
21:03:38,7301,75.0,96
21:03:40,7300,75.0,93
21:03:42,7293,75.0,96
21:03:45,7292,75.0,97
21:03:47,7292,74.0,95
21:03:49,7292,77.0,94
21:03:52,7291,75.0,96
21:03:54,7292,74.0,97
21:03:56,7287,75.0,96
21:03:58,7288,74.0,92
21:04:00,7291,75.0,92
21:04:03,7289,74.0,100
21:04:05,7288,74.0,93
21:04:07,7289,75.0,100
21:04:10,7291,74.0,92
21:04:12,7290,75.0,92
21:04:14,7290,75.0,99
21:04:16,7291,74.0,97
21:04:19,7289,75.0,91
21:04:21,7296,75.0,99
21:04:23,7295,74.0,100
21:04:25,7295,75.0,91
21:04:28,7295,74.0,97
21:04:30,7295,75.0,93
21:04:32,7296,76.0,99
21:04:34,7295,76.0,93
21:04:37,7295,75.0,97
21:04:39,7295,74.0,92
21:04:41,7292,74.0,97
21:04:43,7294,75.0,100
21:04:46,7296,75.0,93
21:04:48,7296,75.0,98
21:04:50,7296,76.0,100
21:04:52,7296,75.0,100
21:04:55,7298,75.0,93
21:04:57,7296,75.0,98
21:04:59,7295,76.0,95
21:05:01,7296,75.0,91
21:05:04,7297,75.0,93
21:05:06,7298,75.0,91
21:05:08,7297,74.0,99
21:05:10,7297,75.0,96
21:05:13,7295,75.0,92
21:05:15,7298,75.0,97
21:05:17,7298,75.0,96
21:05:20,7299,75.0,99
21:05:22,7298,74.0,99
21:05:24,7297,77.0,92
21:05:26,7299,75.0,92
21:05:29,7300,74.0,93
21:05:31,7299,75.0,95
21:05:33,7298,75.0,98
21:05:35,7299,75.0,100
21:05:38,7298,77.0,93
21:05:40,7298,74.0,93
21:05:42,7298,75.0,91
21:05:44,7294,76.0,92
21:05:47,7293,75.0,100
21:05:49,7293,74.0,97
21:05:51,7294,75.0,100
21:05:53,7295,74.0,95
21:05:56,7301,75.0,91
21:05:58,7297,74.0,97
21:06:00,7293,74.0,91
21:06:03,7294,75.0,100
21:06:05,7292,77.0,100
21:06:07,7293,75.0,100
21:06:09,7292,74.0,98
21:06:12,7292,74.0,97
21:06:14,7293,75.0,98
21:06:16,7295,74.0,100
21:06:18,7295,75.0,96
21:06:21,7295,74.0,93
21:06:23,7297,75.0,97
21:06:25,7295,74.0,96
21:06:27,7297,73.0,98
21:06:30,7297,75.0,99
21:06:32,7296,74.0,97
21:06:34,7297,75.0,93
21:06:37,7297,75.0,100
21:06:39,7297,73.0,93
21:06:41,7296,74.0,95
21:06:43,7295,73.0,98
21:06:46,7296,74.0,99
21:06:48,7296,76.0,100
21:06:50,7295,74.0,91
21:06:52,7295,74.0,100
21:06:55,7294,74.0,93
21:06:57,7293,74.0,91
21:06:59,7291,74.0,96
21:07:01,7291,74.0,93
21:07:04,7293,73.0,91
21:07:06,7294,73.0,95
21:07:08,7294,73.0,96
21:07:10,7296,74.0,96
21:07:13,7295,74.0,97
21:07:15,7296,75.0,97
21:07:17,7296,74.0,91
21:07:19,7296,74.0,96
21:07:22,7283,74.0,100
21:07:24,7285,75.0,97
21:07:26,7289,75.0,100
21:07:28,7288,75.0,95
21:07:31,7298,75.0,93
21:07:33,7297,74.0,92
21:07:35,7296,75.0,93
21:07:38,7296,75.0,100
21:07:40,7293,76.0,96
21:07:42,7295,74.0,100
21:07:44,7295,75.0,95
21:07:47,7294,75.0,97
21:07:49,7295,75.0,96
21:07:51,7295,76.0,95
21:07:53,7296,75.0,99
21:07:56,7294,75.0,95
21:07:58,7295,74.0,96
21:08:00,7294,74.0,96
21:08:03,7294,74.0,99
21:08:05,7294,74.0,99
21:08:07,7295,74.0,97
21:08:09,7300,75.0,96
21:08:12,7298,74.0,93
21:08:14,7297,75.0,96
21:08:16,7297,75.0,100
21:08:18,7296,74.0,100
21:08:21,7299,74.0,95
21:08:23,7299,74.0,100
21:08:25,7300,75.0,91
21:08:27,7299,74.0,97
21:08:30,7299,75.0,95
21:08:32,7300,74.0,100
21:08:34,7297,75.0,91
21:08:36,7298,77.0,100
21:08:39,7299,74.0,100
21:08:41,7298,73.0,93
21:08:43,7298,74.0,97
21:08:45,7298,74.0,99
21:08:48,7299,75.0,100
21:08:50,7294,75.0,100
21:08:52,7295,74.0,97
21:08:54,7296,74.0,96
21:08:56,7296,74.0,100
21:08:59,7295,75.0,91
21:09:01,7296,75.0,95
21:09:03,7297,76.0,93
21:09:06,7295,75.0,100
21:09:08,7296,74.0,100
21:09:10,7305,77.0,94
21:09:12,7478,75.0,98
21:09:15,7480,74.0,100
21:09:17,7480,72.0,97
21:09:19,7471,73.0,91
21:09:21,7471,73.0,100
21:09:24,7472,72.0,100
21:09:26,7471,72.0,94
21:09:28,7471,73.0,98
21:09:30,7475,73.0,95
21:09:33,7476,72.0,98
21:09:35,7474,72.0,100
21:09:37,7473,72.0,92
21:09:39,7474,72.0,98
21:09:42,7474,73.0,96
21:09:44,7474,71.0,93
21:09:46,7477,72.0,96
21:09:48,7475,73.0,99
21:09:51,7476,72.0,94
21:09:53,7475,72.0,100
21:09:55,7476,72.0,96
21:09:57,7475,72.0,95
21:10:00,7470,73.0,100
21:10:02,7457,71.0,94
21:10:04,7457,71.0,98
21:10:06,7460,71.0,93
21:10:09,7457,71.0,94
21:10:11,7459,72.0,96
21:10:13,7461,72.0,100
21:10:15,7463,71.0,100
21:10:18,7463,72.0,100
21:10:20,7463,72.0,94
21:10:22,7464,72.0,94
21:10:24,7465,71.0,96
21:10:27,7464,73.0,93
21:10:29,7464,72.0,100
21:10:31,7464,71.0,92
21:10:33,7464,70.0,95
21:10:36,7464,72.0,98
21:10:38,7465,71.0,100
21:10:40,7462,71.0,91
21:10:42,7463,71.0,98
21:10:45,7463,71.0,95
21:10:47,7463,71.0,95
21:10:49,7464,70.0,95
21:10:51,7464,70.0,96
21:10:54,7465,71.0,92
21:10:56,7466,71.0,96
21:10:58,7466,70.0,96
21:11:01,7467,71.0,100
21:11:03,7455,70.0,98
21:11:05,7453,73.0,97
21:11:07,7453,71.0,92
21:11:10,7463,71.0,98
21:11:12,7462,70.0,98
21:11:14,7463,72.0,97
21:11:16,7463,70.0,96
21:11:19,7461,70.0,94
21:11:21,7464,72.0,99
21:11:23,7464,69.0,95
21:11:26,7464,71.0,95
21:11:28,7461,71.0,95
21:11:31,7460,72.0,100
21:11:33,7460,70.0,94
21:11:35,7460,71.0,95
21:11:38,7459,72.0,99
21:11:40,7458,70.0,100
21:11:42,7459,71.0,99
21:11:44,7460,71.0,92
21:11:47,7460,70.0,98
21:11:49,7459,71.0,94
21:11:51,7459,71.0,96
21:11:53,7457,70.0,100
21:11:56,7458,70.0,100
21:11:58,7458,70.0,100
21:12:00,7457,69.0,95
21:12:02,7456,69.0,99
21:12:05,7457,71.0,100
21:12:07,7456,71.0,99
21:12:09,7455,70.0,100
21:12:11,7455,71.0,100
21:12:14,7456,71.0,100
21:12:16,7456,69.0,95
21:12:18,7456,70.0,98
21:12:20,7456,70.0,98
21:12:23,7455,70.0,98
21:12:25,7453,69.0,92
21:12:27,7453,70.0,95
21:12:29,7455,70.0,96
21:12:31,7456,69.0,98
21:12:34,7453,71.0,96
21:12:36,7455,70.0,99
21:12:38,7454,69.0,93
21:12:40,7456,68.0,95
21:12:43,7457,71.0,100
21:12:45,7459,70.0,91
21:12:47,7460,70.0,93
21:12:49,7460,70.0,98
21:12:52,7461,69.0,100
21:12:54,7461,69.0,94
21:12:56,7462,70.0,96
21:12:58,7462,70.0,96
21:13:01,7462,71.0,92
21:13:03,7461,69.0,100
21:13:05,7456,70.0,99
21:13:07,7456,69.0,94
21:13:10,7455,71.0,98
21:13:12,7454,70.0,99
21:13:14,7452,69.0,98
21:13:16,7452,69.0,95
21:13:19,7454,70.0,96
21:13:21,7453,70.0,94
21:13:23,7458,69.0,93
21:13:25,7457,71.0,100
21:13:28,7457,70.0,100
21:13:30,7458,69.0,92
21:13:32,7457,71.0,93
21:13:35,7457,69.0,91
21:13:37,7458,69.0,92
21:13:39,7458,70.0,92
21:13:41,7458,71.0,92
21:13:44,7460,71.0,94
21:13:46,7460,69.0,94
21:13:48,7460,69.0,97
21:13:50,7464,70.0,94
21:13:53,7464,71.0,94
21:13:55,7465,69.0,100
21:13:57,7465,70.0,98
21:13:59,7465,69.0,91
21:14:02,7465,69.0,100
21:14:04,7465,71.0,96
21:14:06,7466,70.0,94
21:14:08,7465,71.0,98
21:14:11,7466,69.0,96
21:14:13,7466,69.0,100
21:14:15,7463,71.0,94
21:14:17,7463,71.0,99
21:14:20,7462,71.0,100
21:14:22,7463,71.0,98
21:14:24,7460,71.0,93
21:14:26,7461,70.0,95
21:14:29,7463,70.0,94
21:14:31,7463,69.0,100
21:14:33,7463,69.0,100
21:14:35,7464,69.0,94
21:14:38,7464,68.0,92
21:14:40,7462,70.0,100
21:14:42,7460,69.0,94
21:14:44,7459,70.0,92
21:14:47,7459,68.0,93
21:14:49,7459,68.0,96
21:14:51,7460,70.0,96
21:14:53,7461,71.0,95
21:14:56,7461,69.0,99
21:14:58,7461,69.0,100
21:15:00,7461,68.0,95
21:15:02,7461,70.0,94
21:15:05,7461,70.0,98
21:15:07,7460,70.0,100
21:15:09,7461,68.0,95
21:15:11,7460,69.0,96
21:15:14,7460,69.0,94
21:15:16,7460,71.0,100
21:15:18,7458,70.0,93
21:15:20,7458,70.0,98
21:15:23,7458,68.0,98
21:15:25,7458,71.0,100
21:15:27,7458,69.0,99
21:15:30,7458,72.0,100
21:15:32,7457,69.0,92
21:15:34,7456,69.0,99
21:15:36,7460,69.0,98
21:15:39,7459,70.0,100
21:15:41,7459,69.0,100
21:15:43,7460,69.0,98
21:15:45,7459,67.0,100
21:15:48,7459,68.0,100
21:15:50,7459,70.0,100
21:15:52,7459,68.0,96
21:15:54,7459,70.0,94
21:15:57,7451,69.0,96
21:15:59,7452,68.0,94
21:16:01,7459,69.0,96
21:16:03,7459,69.0,95
21:16:06,7457,69.0,94
21:16:08,7458,70.0,100
21:16:10,7460,69.0,100
21:16:12,7460,67.0,98
21:16:15,7464,68.0,98
21:16:17,7463,67.0,98
21:16:19,7463,70.0,100
21:16:21,7463,69.0,98
21:16:24,7462,69.0,95
21:16:26,7463,69.0,95
21:16:28,7463,71.0,95
21:16:30,7465,72.0,96
21:16:33,7463,68.0,96
21:16:35,7460,69.0,93
21:16:37,7458,69.0,98
21:16:40,7460,70.0,96
21:16:42,7458,70.0,92
21:16:44,7458,69.0,96
21:16:46,7460,70.0,92
21:16:49,7458,70.0,96
21:16:51,7458,69.0,91
21:16:53,7458,72.0,91
21:16:55,7461,68.0,100
21:16:58,7461,68.0,94
21:17:00,7462,69.0,95
21:17:02,7468,70.0,92
21:17:04,7469,69.0,96
21:17:07,7469,70.0,93
21:17:09,7468,69.0,99
21:17:11,7471,69.0,92
21:17:13,7471,69.0,92
21:17:15,7470,70.0,100
21:17:18,7471,69.0,98
21:17:20,7470,69.0,98
21:17:22,7470,70.0,100
21:17:24,7470,69.0,95
21:17:27,7470,69.0,94
21:17:29,7469,69.0,95
21:17:31,7470,70.0,98
21:17:33,7471,70.0,94
21:17:36,7468,68.0,94
21:17:38,7466,69.0,91
21:17:40,7466,71.0,96
21:17:42,7466,69.0,93
21:17:45,7466,68.0,99
21:17:47,7468,70.0,96
21:17:49,7469,69.0,95
21:17:51,7466,67.0,100
21:17:54,7468,68.0,100
21:17:56,7468,68.0,94
21:17:58,7469,69.0,94
21:18:00,7463,69.0,100
21:18:03,7465,68.0,93
21:18:05,7468,68.0,98
21:18:07,7467,70.0,94
21:18:09,7467,69.0,98
21:18:12,7467,71.0,95
21:18:14,7467,68.0,94
21:18:16,7469,71.0,95
21:18:19,7469,70.0,93
21:18:21,7470,69.0,97
21:18:23,7465,68.0,94
21:18:25,7466,68.0,100
21:18:28,7467,68.0,100
21:18:30,7469,68.0,94
21:18:32,7469,68.0,95
21:18:34,7469,69.0,93
21:18:37,7470,69.0,100
21:18:39,7469,69.0,96
21:18:41,7470,68.0,98
21:18:43,7469,68.0,99
21:18:46,7469,68.0,96
21:18:48,7468,69.0,100
21:18:50,7470,67.0,96
21:18:52,7471,70.0,93
21:18:55,7471,68.0,100
21:18:57,7472,69.0,95
21:18:59,7472,68.0,91
21:19:01,7472,69.0,100
21:19:04,7471,68.0,100
21:19:06,7472,68.0,100
21:19:08,7472,69.0,100
21:19:10,7468,69.0,95
21:19:13,7468,68.0,92
21:19:15,7467,69.0,96
21:19:17,7455,68.0,94
21:19:20,7455,69.0,94
21:19:22,7455,70.0,99
21:19:24,7463,69.0,94
21:19:26,7463,68.0,93
21:19:29,7463,68.0,94
21:19:31,7463,70.0,100
21:19:33,7463,67.0,100
21:19:35,7463,70.0,95
21:19:38,7463,68.0,96
21:19:40,7466,68.0,100
21:19:42,7466,68.0,96
21:19:44,7465,69.0,94
21:19:47,7465,68.0,100
21:19:49,7465,68.0,96
21:19:51,7465,68.0,92
21:19:53,7465,68.0,94
21:19:56,7466,68.0,100
21:19:58,7466,69.0,100
21:20:00,7466,69.0,95
21:20:02,7468,68.0,95
21:20:05,7473,68.0,95
21:20:07,7471,68.0,93
21:20:09,7471,69.0,92
21:20:11,7472,68.0,96
21:20:14,7472,68.0,93
21:20:16,7472,69.0,100
21:20:18,7472,69.0,92
21:20:20,7471,70.0,98
21:20:23,7471,68.0,92
21:20:25,7471,69.0,92
21:20:27,7472,68.0,94
21:20:29,7474,69.0,95
21:20:32,7474,69.0,100
21:20:34,7474,69.0,95
21:20:36,7474,69.0,98
21:20:38,7474,68.0,93
21:20:41,7475,68.0,96
21:20:43,7470,68.0,97
21:20:45,7471,68.0,94
21:20:47,7469,69.0,94
21:20:50,7471,68.0,96
21:20:52,7478,67.0,92
21:20:54,7478,69.0,97
21:20:56,7478,70.0,100
21:20:59,7469,69.0,94
21:21:01,7470,69.0,95
21:21:03,7469,70.0,92
21:21:05,7468,69.0,100
21:21:08,7468,68.0,95
21:21:10,7467,68.0,99
21:21:12,7467,68.0,98
21:21:14,7467,69.0,100
21:21:17,7468,67.0,97
21:21:19,7468,68.0,100
21:21:21,7498,67.0,99
21:21:23,7497,69.0,94
21:21:26,7359,71.0,93
21:21:28,7301,68.0,96
21:21:30,7302,71.0,91
21:21:32,7304,70.0,93
21:21:35,7302,69.0,91
21:21:37,7324,69.0,100
21:21:39,7326,70.0,97
21:21:42,7327,71.0,95
21:21:44,7327,71.0,93
21:21:46,7330,70.0,100
21:21:48,7327,70.0,99
21:21:50,7326,70.0,98
21:21:53,7326,70.0,100
21:21:55,7327,70.0,97
21:21:57,7329,71.0,93
21:21:59,7330,71.0,98
21:22:02,7331,71.0,98
21:22:04,7331,72.0,96
21:22:06,7334,72.0,98
21:22:09,7333,70.0,97
21:22:11,7338,72.0,92
21:22:13,7337,71.0,100
21:22:15,7337,71.0,93
21:22:18,7337,71.0,93
21:22:20,7342,71.0,98
21:22:22,7339,69.0,97
21:22:24,7339,71.0,96
21:22:27,7338,71.0,99
21:22:29,7338,71.0,95
21:22:31,7338,73.0,96
21:22:33,7338,73.0,98
21:22:36,7440,73.0,99
21:22:38,7488,77.0,97
21:22:40,7548,76.0,91
21:22:42,7530,77.0,96
21:22:45,7485,76.0,98
21:22:47,7513,78.0,100
21:22:49,7542,78.0,96
21:22:52,7574,80.0,98
21:22:54,7599,79.0,91
21:22:56,7600,81.0,100
21:22:59,7641,80.0,94
21:23:01,7672,80.0,95
21:23:03,7704,81.0,97
21:23:06,7740,80.0,99
21:23:08,7766,81.0,91
21:23:10,7824,83.0,100
21:23:12,7788,82.0,100
21:23:15,7775,79.0,100
21:23:17,7789,81.0,93
21:23:19,7782,82.0,93
21:23:22,7787,81.0,98
21:23:24,7806,80.0,92
21:23:26,7841,82.0,92
21:23:28,7871,83.0,99
21:23:31,7880,81.0,95
21:23:33,7893,80.0,96
21:23:35,7890,81.0,94
21:23:38,7911,81.0,94
21:23:40,7926,82.0,97
21:23:42,7919,82.0,97
21:23:44,7905,81.0,98
21:23:47,7905,83.0,95
21:23:49,7915,81.0,97
21:23:51,7902,82.0,92
21:23:54,7908,81.0,98
21:23:56,7915,82.0,95
21:23:58,7926,83.0,100
21:24:00,7930,83.0,94
21:24:03,7935,80.0,93
21:24:05,7931,84.0,93
21:24:07,7935,83.0,92
21:24:10,7929,84.0,94
21:24:12,7938,83.0,100
21:24:14,7948,85.0,97
21:24:17,7956,84.0,94
21:24:19,7931,85.0,96
21:24:21,7940,84.0,92
21:24:23,7926,84.0,96
21:24:26,7935,84.0,91
21:24:28,7931,84.0,92
21:24:30,7930,84.0,93
21:24:33,7938,83.0,94
21:24:35,7934,84.0,93
21:24:37,7938,84.0,99
21:24:40,7937,84.0,98
21:24:42,7935,84.0,91
21:24:44,7937,85.0,93
21:24:47,7947,84.0,95
21:24:49,7950,84.0,97
21:24:51,7939,84.0,97
21:24:53,7945,83.0,98
21:24:56,7950,84.0,96
21:24:58,7936,83.0,96
21:25:00,7945,83.0,97
