Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
13:03:02,5611,82.0,92
13:03:04,5609,83.0,97
13:03:07,5620,79.0,96
13:03:09,5621,82.0,98
13:03:11,5595,83.0,94
13:03:14,5599,83.0,93
13:03:16,5604,82.0,93
13:03:18,5599,83.0,92
13:03:21,5577,80.0,97
13:03:23,5568,84.0,93
13:03:26,5573,81.0,99
13:03:28,5575,80.0,96
13:03:30,5589,82.0,91
13:03:33,5595,81.0,100
13:03:35,5589,82.0,94
13:03:38,5589,82.0,94
13:03:40,5624,81.0,94
13:03:42,5624,81.0,92
13:03:45,5627,79.0,92
13:03:47,5624,82.0,97
13:03:49,5626,82.0,94
13:03:52,5633,81.0,96
13:03:54,5635,83.0,99
13:03:57,5629,83.0,93
13:03:59,5604,82.0,97
13:04:01,5603,81.0,92
13:04:04,5589,83.0,91
13:04:06,5593,82.0,98
13:04:08,5594,81.0,98
13:04:11,5594,82.0,91
13:04:13,5594,82.0,91
13:04:15,5599,82.0,95
13:04:18,5598,84.0,94
13:04:20,5656,82.0,93
13:04:22,5709,78.0,95
13:04:25,5717,78.0,95
13:04:27,5709,77.0,97
13:04:30,5705,77.0,92
13:04:32,5704,76.0,100
13:04:34,5725,79.0,94
13:04:37,5743,76.0,99
13:04:39,5753,75.0,99
13:04:41,5733,76.0,95
13:04:44,5735,76.0,91
13:04:46,5735,76.0,95
13:04:48,5737,77.0,91
13:04:51,5735,75.0,93
