Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
21:47:39,4686,74.0,96
21:47:41,4688,75.0,97
21:47:44,4688,78.0,94
21:47:46,4686,77.0,100
21:47:48,4689,76.0,100
21:47:51,4689,76.0,91
21:47:53,4688,74.0,100
21:47:55,4690,76.0,91
21:47:58,4690,75.0,95
21:48:00,4689,76.0,98
21:48:02,4693,74.0,94
21:48:05,4693,75.0,97
21:48:07,4699,77.0,93
21:48:09,4693,76.0,98
21:48:12,4697,77.0,99
21:48:14,4696,75.0,96
21:48:16,4694,78.0,100
21:48:19,4694,77.0,97
21:48:21,4694,78.0,95
21:48:23,4694,77.0,100
21:48:26,4695,78.0,91
21:48:28,4697,76.0,96
21:48:30,4694,78.0,99
21:48:33,4693,76.0,99
21:48:35,4692,78.0,95
21:48:37,4693,76.0,93
21:48:40,4694,76.0,98
21:48:42,4682,79.0,94
21:48:44,4684,78.0,93
21:48:47,4686,78.0,91
21:48:49,4686,78.0,99
21:48:51,4687,77.0,91
21:48:54,4690,76.0,94
21:48:56,4691,77.0,95
21:48:58,4691,76.0,98
21:49:01,4694,75.0,98
21:49:03,4697,79.0,98
21:49:06,4698,77.0,94
21:49:08,4691,79.0,98
21:49:10,4691,77.0,91
21:49:13,4690,77.0,99
21:49:15,4690,78.0,98
21:49:17,4692,78.0,93
21:49:20,4692,79.0,94
21:49:22,4687,80.0,97
21:49:24,4687,81.0,97
21:49:27,4689,78.0,95
21:49:29,4691,81.0,93
21:49:31,4700,78.0,94
21:49:34,4696,76.0,94
21:49:36,4694,79.0,97
21:49:39,4689,77.0,94
21:49:41,4690,79.0,94
21:49:43,4689,79.0,98
21:49:46,4690,79.0,100
21:49:48,4693,81.0,96
21:49:50,4691,81.0,99
21:49:53,4692,81.0,95
21:49:55,4693,78.0,93
21:49:57,4694,80.0,91
21:50:00,4694,80.0,96
21:50:02,4696,80.0,95
21:50:04,4700,78.0,94
21:50:07,4696,78.0,92
21:50:09,4695,82.0,91
21:50:11,4696,81.0,95
21:50:14,4684,78.0,95
21:50:16,4686,77.0,92
21:50:19,4691,82.0,92
21:50:21,4692,80.0,95
21:50:23,4694,79.0,92
21:50:26,4693,78.0,97
21:50:28,4687,83.0,98
21:50:30,4690,80.0,100
21:50:33,4700,81.0,98
21:50:35,4701,78.0,97
21:50:37,4699,82.0,91
21:50:40,4703,77.0,97
21:50:42,4703,81.0,97
21:50:44,4702,82.0,91
21:50:47,4698,81.0,100
21:50:49,4696,80.0,94
21:50:51,4697,83.0,93
21:50:54,4692,83.0,95
21:50:56,4696,78.0,95
21:50:58,4693,81.0,95
21:51:01,4694,80.0,98
21:51:03,4698,81.0,97
21:51:06,4698,82.0,97
21:51:08,4697,78.0,98
21:51:10,4698,81.0,98
21:51:13,4702,81.0,97
21:51:15,4707,81.0,91
21:51:17,4707,81.0,94
21:51:20,4703,79.0,95
21:51:22,4703,81.0,97
21:51:24,4704,81.0,99
21:51:27,4708,82.0,100
21:51:29,4702,82.0,94
21:51:31,4703,83.0,99
21:51:34,4698,80.0,95
21:51:36,4698,80.0,99
21:51:39,4701,81.0,94
21:51:41,4701,81.0,98
21:51:43,4699,81.0,97
21:51:46,4700,81.0,99
21:51:48,4702,84.0,97
21:51:50,4701,82.0,91
21:51:53,4701,82.0,94
21:51:55,4701,80.0,95
21:51:57,4700,80.0,95
21:52:00,4763,83.0,92
21:52:02,4766,83.0,91
21:52:04,4754,79.0,93
21:52:07,4714,78.0,99
21:52:09,4638,76.0,97
21:52:12,4638,75.0,91
21:52:14,4638,78.0,91
21:52:16,4636,76.0,96
21:52:19,4637,77.0,99
21:52:21,4636,76.0,95
21:52:23,4639,79.0,93
21:52:26,4644,80.0,92
21:52:28,4665,77.0,96
21:52:30,4666,79.0,94
21:52:33,4669,78.0,95
21:52:35,4669,76.0,99
21:52:37,4672,76.0,95
21:52:40,4675,80.0,99
21:52:42,4700,75.0,96
21:52:44,4697,75.0,95
21:52:47,4702,75.0,92
21:52:49,4695,76.0,91
