Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
11:10:13,7402,83.0,91
11:10:15,7402,84.0,95
11:10:18,7417,85.0,94
11:10:20,7405,84.0,91
11:10:23,7403,85.0,95
11:10:25,7403,83.0,95
11:10:27,7393,83.0,93
11:10:30,7400,83.0,91
11:10:32,7411,85.0,100
11:10:35,7431,84.0,92
11:10:37,7388,84.0,94
11:10:40,7382,83.0,93
11:10:42,7383,83.0,96
11:10:44,7382,83.0,100
11:10:47,7386,84.0,94
11:10:49,7386,84.0,100
11:10:52,7389,86.0,92
11:10:54,7389,86.0,95
11:10:56,7392,83.0,91
11:10:59,7393,86.0,91
11:11:01,7386,85.0,100
11:11:03,7391,86.0,96
11:11:06,7387,85.0,97
11:11:08,7389,87.0,92
11:11:11,7385,86.0,100
11:11:13,7386,84.0,99
11:11:15,7388,85.0,99
11:11:18,7389,84.0,97
11:11:20,7387,84.0,99
11:11:23,7387,86.0,91
11:11:25,7391,84.0,92
11:11:28,7387,84.0,99
11:11:30,7388,87.0,93
11:11:32,7384,86.0,100
11:11:35,7387,87.0,100
11:11:37,7386,83.0,100
11:11:40,7388,87.0,94
11:11:42,7384,87.0,97
11:11:45,7388,87.0,97
11:11:47,7387,87.0,97
11:11:50,7385,87.0,92
11:11:52,7387,85.0,91
11:11:55,7399,86.0,100
11:11:57,7399,85.0,98
11:11:59,7403,86.0,100
11:12:02,7403,86.0,99
11:12:05,7403,86.0,100
11:12:07,7403,86.0,100
11:12:09,7402,86.0,99
11:12:12,7403,86.0,91
11:12:14,7404,86.0,93
11:12:17,7406,87.0,100
11:12:19,7404,85.0,100
11:12:22,7404,86.0,100
11:12:24,7411,87.0,100
11:12:27,7416,87.0,98
11:12:29,7418,87.0,95
11:12:31,7417,85.0,93
11:12:34,7418,87.0,94
11:12:36,7416,86.0,100
11:12:39,7416,86.0,98
11:12:41,7415,87.0,94
11:12:43,7413,86.0,97
11:12:46,7414,87.0,100
11:12:48,7411,85.0,93
11:12:51,7412,85.0,96
11:12:53,7412,84.0,94
11:12:55,7413,86.0,93
11:12:58,7418,85.0,98
11:13:00,7420,84.0,94
11:13:03,7414,85.0,99
11:13:05,7407,87.0,100
11:13:07,7401,87.0,100
11:13:10,7398,87.0,92
11:13:12,7400,87.0,94
11:13:15,7403,84.0,92
11:13:17,7356,87.0,96
11:13:20,7362,86.0,93
11:13:22,7363,87.0,100
11:13:25,7365,86.0,98
11:13:27,7365,85.0,91
11:13:30,7359,86.0,91
11:13:32,7375,83.0,94
11:13:35,7375,86.0,100
11:13:37,7350,86.0,91
11:13:40,7334,85.0,91
11:13:42,7339,86.0,100
11:13:45,7338,87.0,98
11:13:47,7335,86.0,94
11:13:50,7344,87.0,95
11:13:52,7331,86.0,94
11:13:55,7340,86.0,98
11:13:57,7342,85.0,97
11:14:00,7349,86.0,98
11:14:02,7327,85.0,91
11:14:05,7334,85.0,96
11:14:07,7337,86.0,93
11:14:09,7340,87.0,98
11:14:12,7344,85.0,93
11:14:14,7346,85.0,93
11:14:17,7353,85.0,93
11:14:19,7359,87.0,97
11:14:22,7360,86.0,98
11:14:24,7336,85.0,100
11:14:27,7337,86.0,99
11:14:29,7333,87.0,100
11:14:31,7329,86.0,100
11:14:34,7351,87.0,93
11:14:36,7412,83.0,99
11:14:39,7428,86.0,95
11:14:41,7433,85.0,100
11:14:43,7422,86.0,92
11:14:46,7419,87.0,94
11:14:48,7420,87.0,100
11:14:51,7418,86.0,92
11:14:53,7498,86.0,100
11:14:56,7504,85.0,100
11:14:58,7489,87.0,100
11:15:01,7469,87.0,95
11:15:03,7476,84.0,98
11:15:06,7479,85.0,92
11:15:08,7481,85.0,100
11:15:11,7376,81.0,95
11:15:13,7382,81.0,93
11:15:15,7379,82.0,99
11:15:18,7380,83.0,98
11:15:20,7383,80.0,100
